Log file open, 03/21/23 16:30:06
[2023.03.21-15.30.15:897][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset"
[2023.03.21-15.30.15:900][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_M.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Frame_M.uasset"
[2023.03.21-15.30.15:906][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Frame_N.uasset"
[2023.03.21-15.30.15:907][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Gradinet_01.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Gradinet_01.uasset"
[2023.03.21-15.30.15:936][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Ground_Grass_D.uasset"
[2023.03.21-15.30.15:963][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Ground_Grass_N.uasset"
[2023.03.21-15.30.15:985][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset"
[2023.03.21-15.30.16:002][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2023.03.21-15.30.16:028][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2023.03.21-15.30.16:047][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2023.03.21-15.30.16:049][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2023.03.21-15.30.16:053][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2023.03.21-15.30.16:068][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2023.03.21-15.30.16:081][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2023.03.21-15.30.16:092][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2023.03.21-15.30.16:106][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
[2023.03.21-15.30.16:111][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Metal_Gold_N.uasset"
[2023.03.21-15.30.16:123][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Metal_Rust_D.uasset"
[2023.03.21-15.30.16:134][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Metal_Rust_N.uasset"
[2023.03.21-15.30.16:141][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Metal_Steel_D.uasset"
[2023.03.21-15.30.16:148][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Metal_Steel_N.uasset"
[2023.03.21-15.30.16:160][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset"
[2023.03.21-15.30.16:163][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_M.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_RockMesh_M.uasset"
[2023.03.21-15.30.16:169][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_RockMesh_N.uasset"
[2023.03.21-15.30.16:182][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset"
[2023.03.21-15.30.16:194][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset"
[2023.03.21-15.30.16:202][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset"
[2023.03.21-15.30.16:210][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset"
[2023.03.21-15.30.16:220][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset"
[2023.03.21-15.30.16:233][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Rock_Slate_D.uasset"
[2023.03.21-15.30.16:242][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Rock_Slate_N.uasset"
[2023.03.21-15.30.16:252][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset"
[2023.03.21-15.30.16:254][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_M.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Shelf_M.uasset"
[2023.03.21-15.30.16:257][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Shelf_N.uasset"
[2023.03.21-15.30.16:258][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Single_Tile_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Single_Tile_N.uasset"
[2023.03.21-15.30.16:262][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_SubUV.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Smoke_SubUV.uasset"
[2023.03.21-15.30.16:263][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset"
[2023.03.21-15.30.16:265][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Spark_Core.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Spark_Core.uasset"
[2023.03.21-15.30.16:266][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_M.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Statue_M.uasset"
[2023.03.21-15.30.16:268][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Statue_N.uasset"
[2023.03.21-15.30.16:270][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_M.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_TableRound_M.uasset"
[2023.03.21-15.30.16:275][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_TableRound_N.uasset"
[2023.03.21-15.30.16:276][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_M.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Tech_Dot_M.uasset"
[2023.03.21-15.30.16:277][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Tech_Dot_N.uasset"
[2023.03.21-15.30.16:280][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset"
[2023.03.21-15.30.16:282][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset"
[2023.03.21-15.30.16:284][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_M.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Tech_Panel_M.uasset"
[2023.03.21-15.30.16:288][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Tech_Panel_N.uasset"
[2023.03.21-15.30.16:291][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_M.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Water_M.uasset"
[2023.03.21-15.30.16:294][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Water_N.uasset"
[2023.03.21-15.30.16:301][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset"
[2023.03.21-15.30.16:305][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset"
[2023.03.21-15.30.16:311][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset"
[2023.03.21-15.30.16:320][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Wood_Oak_D.uasset"
[2023.03.21-15.30.16:327][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Wood_Oak_N.uasset"
[2023.03.21-15.30.16:337][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Wood_Pine_D.uasset"
[2023.03.21-15.30.16:341][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Wood_Pine_N.uasset"
[2023.03.21-15.30.16:349][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset"
[2023.03.21-15.30.16:358][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset"
[2023.03.21-15.30.16:359][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Burst.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Particles/Materials/M_Burst.uasset"
[2023.03.21-15.30.16:360][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset"
[2023.03.21-15.30.16:361][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset"
[2023.03.21-15.30.16:362][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset"
[2023.03.21-15.30.16:363][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/m_flare_01.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Particles/Materials/m_flare_01.uasset"
[2023.03.21-15.30.16:364][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset"
[2023.03.21-15.30.16:365][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset"
[2023.03.21-15.30.16:365][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset"
[2023.03.21-15.30.16:366][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset"
[2023.03.21-15.30.16:367][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Spark.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Particles/Materials/M_Spark.uasset"
[2023.03.21-15.30.16:368][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset"
[2023.03.21-15.30.16:369][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset"
[2023.03.21-15.30.16:370][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset"
[2023.03.21-15.30.16:372][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset"
[2023.03.21-15.30.16:373][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset" to "../../../../git/Projet-UnrealStrat/Projet_JeuStrat/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset"
